proximal_pos, distal_pos, proximal_vel, distal_vel, wrist_pos
-20910,38374,593,152,-3.31E-06
-20953,38374,349,152,-3.31E-06
-20953,38405,349,192,-3.31E-06
-20978,38405,163,192,-3.31E-06
-20978,38425,163,186,-3.31E-06
-20985,38425,35,186,-3.31E-06
-20985,38427,35,152,-3.31E-06
-20985,38427,-50,152,-3.31E-06
-20985,38427,-50,152,-3.31E-06
-20987,38427,-77,53,-3.31E-06
-20987,38427,-77,53,-3.31E-06
-20987,38428,-34,23,-3.31E-06
-20987,38428,-34,23,-3.31E-06
-20987,38428,-34,23,-3.31E-06
-20984,38445,1,20,-3.31E-06
-20984,38445,1,20,-3.31E-06
-20981,38475,4,48,-3.31E-06
-20981,38475,4,48,-3.31E-06
-20980,38475,7,48,-3.31E-06
-20980,38475,7,48,-3.31E-06
