proximal_pos, distal_pos, proximal_vel, distal_vel, wrist_pos
-24267,-26252,-1836,0,0.551276803
-24267,-26252,-1836,0,0.551278353
-24582,-26252,-1762,0,0.551278353
-24582,-26252,-1762,0,0.551278353
-24882,-26252,-1674,0,0.551278353
-24882,-26252,-1674,0,0.551278353
-25161,-26252,-1577,0,0.551278353
-25161,-26252,-1577,0,0.551278353
-25424,-26252,-1491,0,0.551278353
-25424,-26252,-1491,0,0.551278353
-25657,-26252,-1392,0,0.551278353
-25657,-26252,-1392,0,0.551278353
-25857,-26252,-1279,0,0.551278353
-25857,-26252,-1279,0,0.551278353
-26028,-26252,-1152,0,0.551278353
-26028,-26252,-1152,0,0.551278353
-26172,-26252,-1016,0,0.551278353
-26172,-26252,-1016,0,0.551278353
-26293,-26252,-876,0,0.551278353
-26293,-26252,-876,0,0.551278353
-26390,-26252,-738,0,0.551278353
-26390,-26252,-738,0,0.551385522
-26465,-26252,-612,0,0.551385522
-26465,-26252,-612,0,0.551385522
-26541,-26252,-517,0,0.551385522
-26541,-26252,-517,0,0.551385522
-26625,-26252,-454,0,0.551385522
-26625,-26252,-454,0,0.551385522
-26731,-26252,-437,0,0.551385522
-26731,-26252,-437,0,0.551385522
-26834,-26252,-445,0,0.551385522
-26834,-26252,-445,0,0.551385522
-26910,-26252,-445,0,0.551385522
-26910,-26252,-445,0,0.551385522
-26980,-26252,-439,0,0.551385522
-26980,-26252,-439,0,0.551385522
-27003,-26252,-382,0,0.551385522
-27003,-26252,-382,0,0.551385522
-26997,-26252,-270,0,0.551385522
-26997,-26252,-270,0,0.551385522
-26997,-26252,-166,0,0.551385522
-26997,-26252,-166,0,0.551171064
-27003,-26252,-96,0,0.551171064
-27003,-26252,-96,0,0.551171064
-27039,-26252,-58,0,0.551171064
-27039,-26252,-58,0,0.551171064
-27112,-26252,-106,0,0.551171064
-27112,-26252,-106,0,0.551171064
-27174,-26252,-176,0,0.551171064
-27174,-26252,-176,0,0.551171064
-27209,-26252,-211,0,0.551171064
-27209,-26252,-211,0,0.551171064
-27252,-26252,-247,0,0.551171064
-27252,-26252,-247,0,0.551171064
-27291,-26252,-254,0,0.551171064
-27291,-26252,-254,0,0.551171064
-27331,-26252,-220,0,0.551171064
-27331,-26252,-220,0,0.551171064
-27411,-26252,-234,0,0.551171064
-27411,-26252,-234,0,0.551171064
-27503,-26252,-292,0,0.551171064
-27503,-26252,-292,0,0.551171064
-27587,-26252,-334,0,0.551171064
-27587,-26252,-334,0,0.551171064
-27650,-26252,-357,0,0.551171064
